Time,NumOfPeople,Optical Flow
2024-05-16 16:08:47,13,0.8569286
2024-05-16 16:08:48,13,1.0096062
2024-05-16 16:08:48,10,1.1100879
2024-05-16 16:08:48,12,0.6626587
2024-05-16 16:08:48,16,0.9824461
2024-05-16 16:08:49,14,0.74620116
2024-05-16 16:08:49,12,0.6838375
2024-05-16 16:08:49,12,0.629785
2024-05-16 16:08:50,12,0.93529326
2024-05-16 16:08:50,13,1.055191
2024-05-16 16:08:50,14,0.95386493
2024-05-16 16:08:51,17,0.8473037
2024-05-16 16:08:51,18,0.8495695
2024-05-16 16:08:51,13,1.2740273
2024-05-16 16:08:51,17,1.1421796
2024-05-16 16:08:52,20,1.1533991
2024-05-16 16:08:52,18,0.8869223
2024-05-16 16:08:52,17,1.0536964
2024-05-16 16:08:53,18,0.8442398
2024-05-16 16:08:53,14,1.1455472
2024-05-16 16:08:53,17,1.2780645
2024-05-16 16:08:54,18,1.2622955
2024-05-16 16:08:54,16,1.4316759
2024-05-16 16:08:54,15,3.576837
2024-05-16 16:08:54,16,3.1309261
2024-05-16 16:08:55,17,1.7675873
2024-05-16 16:08:55,17,1.7934567
2024-05-16 16:08:55,19,2.1634429
2024-05-16 16:08:56,15,3.0856702
2024-05-16 16:08:56,15,1.757015
2024-05-16 16:08:56,15,0.863073
2024-05-16 16:08:56,15,1.0972505
2024-05-16 16:08:57,17,0.9081954
2024-05-16 16:08:57,17,1.2870847
2024-05-16 16:08:57,17,1.4126625
2024-05-16 16:08:58,15,2.1440523
2024-05-16 16:08:58,17,2.4439788
2024-05-16 16:08:58,15,1.4213879
2024-05-16 16:08:59,14,0.81991214
2024-05-16 16:08:59,15,0.75884175
2024-05-16 16:08:59,13,0.67772233
2024-05-16 16:09:00,13,1.4389155
2024-05-16 16:09:00,14,2.1838832
2024-05-16 16:09:00,10,2.3224967
2024-05-16 16:09:00,10,1.3271165
2024-05-16 16:09:01,16,1.6853449
2024-05-16 16:09:01,15,2.8515503
2024-05-16 16:09:01,15,2.1992319
2024-05-16 16:09:02,14,1.9751515
2024-05-16 16:09:02,14,0.9824803
2024-05-16 16:09:02,13,1.1193144
2024-05-16 16:09:03,14,1.3734145
2024-05-16 16:09:03,12,1.5586147
2024-05-16 16:09:03,14,1.494685
2024-05-16 16:09:03,14,0.7991568
2024-05-16 16:09:04,13,1.1135113
2024-05-16 16:09:04,9,1.365795
2024-05-16 16:09:04,13,2.1806412
2024-05-16 16:09:05,12,2.1664262
2024-05-16 16:09:05,12,2.4911175
2024-05-16 16:09:05,17,2.0390728
2024-05-16 16:09:06,12,2.544223
2024-05-16 16:09:06,16,3.7710888
2024-05-16 16:09:06,16,3.627603
2024-05-16 16:09:06,13,2.9998808
2024-05-16 16:09:07,15,3.3876433
2024-05-16 16:09:07,15,3.1796372
2024-05-16 16:09:07,13,3.4327734
2024-05-16 16:09:08,13,2.3022523
2024-05-16 16:09:08,13,3.7805827
2024-05-16 16:09:08,11,4.8539915
2024-05-16 16:09:09,10,3.0202577
2024-05-16 16:09:09,11,3.300484
2024-05-16 16:09:09,10,4.5023994
2024-05-16 16:09:09,11,1.8948145
2024-05-16 16:09:10,11,3.5152025
2024-05-16 16:09:10,10,2.932162
2024-05-16 16:09:10,10,2.7312188
2024-05-16 16:09:11,9,1.919653
2024-05-16 16:09:11,9,2.226606
2024-05-16 16:09:11,10,2.2741168
2024-05-16 16:09:12,13,1.8831946
2024-05-16 16:09:12,14,2.891891
2024-05-16 16:09:12,14,3.3951175
